partid,aspect_ind,sentiment,age,sex,yearsofedu,job,income,qual_focused,qual_effort,remembered,similarity,duration,rating,aspect,r_risk,r_frequency,r_social,r_situation,r_control,r_active,aspect_ind_cat,r_risk_binary,r_risk_binary_n,n_aspects,n_seeking,n_avoiding,s_aspects,m_aspects,m_risk,s_risk,p_social,p_situation,p_control,p_active,rank_frequency,med_frequency,mean_sentiment,max_sentiment,min_sentiment,SMRD
p75s2qi84c,4,-2,57,female,14,employed,0_1k,100,100,0,100,765,1,I do not like to take risks because others can get hurt.,-50,month,0,0,controllable,active,Aspect #4,Contra,-1,10,0,10,-10,-1,-48.1,-481,0,0.2,0.9,1,3,3,-1.7,-1,-2,-1
p75s2qi84c,5,-2,57,female,14,employed,0_1k,100,100,0,100,765,1,I do not like to take risks because something can be damaged.,-50,month,0,0,controllable,active,Aspect #5,Contra,-1,10,0,10,-10,-1,-48.1,-481,0,0.2,0.9,1,3,3,-1.7,-1,-2,-1
p75s2qi84c,6,-2,57,female,14,employed,0_1k,100,100,0,100,765,1,I do not like to take risks because it would worry me.,-50,month,0,1,uncontrollable,active,Aspect #6,Contra,-1,10,0,10,-10,-1,-48.1,-481,0,0.2,0.9,1,3,3,-1.7,-1,-2,-1
p75s2qi84c,7,-1,57,female,14,employed,0_1k,100,100,0,100,765,1,I do not like to take risks because I was brought up to do what was right and it would make me feel that I was disobeying.,-50,month,0,1,controllable,active,NA,Contra,-1,10,0,10,-10,-1,-48.1,-481,0,0.2,0.9,1,3,3,-1.7,-1,-2,-1
p75s2qi84c,8,-2,57,female,14,employed,0_1k,100,100,0,100,765,1,I do not like to take risks because it might be scary.,-50,month,0,0,controllable,active,NA,Contra,-1,10,0,10,-10,-1,-48.1,-481,0,0.2,0.9,1,3,3,-1.7,-1,-2,-1
p75s2qi84c,9,-2,57,female,14,employed,0_1k,100,100,0,100,765,1,I do not like to take risks because it might be expensive.,-50,month,0,0,controllable,active,NA,Contra,-1,10,0,10,-10,-1,-48.1,-481,0,0.2,0.9,1,3,3,-1.7,-1,-2,-1
p75s2qi84c,10,-1,57,female,14,employed,0_1k,100,100,0,100,765,1,I do not like to take risks because I like routine.,-31,month,0,0,controllable,active,NA,Contra,-1,10,0,10,-10,-1,-48.1,-481,0,0.2,0.9,1,3,3,-1.7,-1,-2,-1
p76482i33p,1,-3,27,female,16,employed,1k_2k,100,100,14,87,292,2,I try to avoid taking risks because I would rather miss out on something good than have something bad happen.,-43,NA,0,0,uncontrollable,passive,Aspect #1,Contra,-1,3,0,3,-3,-1,-38.333333333333336,-115,0.3333333333333333,0,0.3333333333333333,0,NA,NA,-2,-1,-3,-1
p76482i33p,2,-2,27,female,16,employed,1k_2k,100,100,14,87,292,2,I do not like taking risks because they could have negative ramifications on people other than myself.,-45,NA,0,0,uncontrollable,passive,Aspect #2,Contra,-1,3,0,3,-3,-1,-38.333333333333336,-115,0.3333333333333333,0,0.3333333333333333,0,NA,NA,-2,-1,-3,-1
p76482i33p,3,-1,27,female,16,employed,1k_2k,100,100,14,87,292,2,"I feel that it is smarter to play things safe than to take risks, and I do not want to be the person foolishly rushing in to a bad situation.",-27,NA,1,0,controllable,passive,Aspect #3,Contra,-1,3,0,3,-3,-1,-38.333333333333336,-115,0.3333333333333333,0,0.3333333333333333,0,NA,NA,-2,-1,-3,-1
p764r6onl3,1,-1,50,male,18,selfemployed,2k_3k,100,100,0,86,527,2,I don't like failure.,-50,year,0,1,controllable,passive,Aspect #1,Contra,-1,3,0,3,-3,-1,-50,-150,0,0.6666666666666666,1,0.5,4,5,-1.6666666666666667,-1,-2,-1
p764r6onl3,2,-2,50,male,18,selfemployed,2k_3k,100,100,0,86,527,2,I avoid risks to avoid bad consequences.,-50,less_once,0,1,controllable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-50,-150,0,0.6666666666666666,1,0.5,6,5,-1.6666666666666667,-1,-2,-1
p764r6onl3,3,-2,50,male,18,selfemployed,2k_3k,100,100,0,86,527,2,I'm uncomfortable taking risks.,-50,NA,0,0,NA,NA,Aspect #3,Contra,-1,3,0,3,-3,-1,-50,-150,0,0.6666666666666666,1,0.5,NA,5,-1.6666666666666667,-1,-2,-1
p775e7r08j,1,-2,23,male,16,employed,4k_5k,100,100,0,52,278,0,I avoid risk because I am scared.,-50,NA,0,0,uncontrollable,active,Aspect #1,Contra,-1,2,0,2,-2,-1,-50,-100,0,0,0,1,NA,NA,-2.5,-2,-3,-1
p775e7r08j,2,-3,23,male,16,employed,4k_5k,100,100,0,52,278,0,I avoid risk because I fear the unknown.,-50,NA,0,0,uncontrollable,active,Aspect #2,Contra,-1,2,0,2,-2,-1,-50,-100,0,0,0,1,NA,NA,-2.5,-2,-3,-1
p7fh2ooref,1,-3,58,female,16,retired,1k_2k,100,100,13,85,914,5,"I consider myself a low-risk taker, but I have taken dangerous financial risks before in order to try and maximize my return",24,less_reg,0,1,uncontrollable,active,Aspect #1,Pro,1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,5,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,2,-1,58,female,16,retired,1k_2k,100,100,13,85,914,5,I take risks in order to get a bigger return on investment hopefully,42,less_reg,0,1,uncontrollable,active,Aspect #2,Pro,1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,5,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,3,-1,58,female,16,retired,1k_2k,100,100,13,85,914,5,I take risks because I'm not from wealth and need more money,40,less_once,0,1,uncontrollable,active,Aspect #3,Pro,1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,6,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,4,-1,58,female,16,retired,1k_2k,100,100,13,85,914,5,I take risks because I want to help my mother financially,36,less_once,0,1,uncontrollable,active,Aspect #4,Pro,1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,6,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,5,-2,58,female,16,retired,1k_2k,100,100,13,85,914,5,I take risks because it's hard to get anywhere if one doesn't,43,less_reg,0,1,controllable,active,Aspect #5,Pro,1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,5,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,6,-1,58,female,16,retired,1k_2k,100,100,13,85,914,5,I take risks because I want to pay off my home,39,less_reg,0,1,uncontrollable,active,Aspect #6,Pro,1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,5,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,7,-2,58,female,16,retired,1k_2k,100,100,13,85,914,5,I avoid risks because I don't have the money to lose,-46,month,0,1,controllable,active,NA,Contra,-1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,3,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,8,-3,58,female,16,retired,1k_2k,100,100,13,85,914,5,I avoid risks because it seems foolhardy to take speculative risks,-42,year,0,1,controllable,active,NA,Contra,-1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,4,5,-1.7777777777777777,-1,-3,1
p7fh2ooref,9,-2,58,female,16,retired,1k_2k,100,100,13,85,914,5,I avoid risks because I consider myself practical more than a risk-taker,-41,day,0,1,controllable,active,NA,Contra,-1,9,6,3,3,0.3333333333333333,10.555555555555555,95,0,1,0.4444444444444444,1,1,5,-1.7777777777777777,-1,-3,1
p7loem1g49,1,0,60,female,16,selfemployed,1k_2k,98,98,4,91,400,1,normally the benefits don't out weigh the risks.,-22,less_reg,0,1,controllable,active,Aspect #1,Contra,-1,4,0,4,-4,-1,-34,-136,0,1,1,1,5,1.5,0,1,-1,-1
p7loem1g49,3,-1,60,female,16,selfemployed,1k_2k,98,98,4,91,400,1,I don't like to lose.,-45,week,0,1,controllable,active,Aspect #3,Contra,-1,4,0,4,-4,-1,-34,-136,0,1,1,1,2,1.5,0,1,-1,-1
p7loem1g49,4,1,60,female,16,selfemployed,1k_2k,98,98,4,91,400,1,I want to keep what I have gained.,-45,day,0,1,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-34,-136,0,1,1,1,1,1.5,0,1,-1,-1
p7ola58i6r,1,-2,44,female,16,employed,0_1k,100,100,46,95,365,2,I try to avoid risks because they may have a negative outcome.,-40,week,0,0,controllable,passive,Aspect #1,Contra,-1,4,0,4,-4,-1,-43.75,-175,0.75,0.6666666666666666,1,0.5,2,4,0,1,-2,-1
p7ola58i6r,2,1,44,female,16,employed,0_1k,100,100,46,95,365,2,Some things just aren't worth risking.,-47,week,1,1,controllable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-43.75,-175,0.75,0.6666666666666666,1,0.5,2,4,0,1,-2,-1
p7ola58i6r,4,1,44,female,16,employed,0_1k,100,100,46,95,365,2,I prefer a likely outcome.,-46,less_once,1,1,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-43.75,-175,0.75,0.6666666666666666,1,0.5,6,4,0,1,-2,-1
p7s0qv9m0d,2,1,36,male,18,employed,4k_5k,100,100,0,49,349,7,"I tend to be a little conservative with my career choices, preferring safer jobs with more stability.",-28,day,0,1,controllable,active,Aspect #2,Contra,-1,2,1,1,0,0,-0.5,-1,0,1,0.5,1,1,2,1,1,1,1
p7u54fcc4q,1,0,65,female,14,employed,2k_3k,99,84,14,80,659,2,I prefer the known to the unknown.,-11,month,0,0,NA,passive,Aspect #1,Contra,-1,5,0,5,-5,-1,-26,-130,0.4,0.8,0,0,3,2.5,-0.25,1,-2,-1
p7u54fcc4q,2,1,65,female,14,employed,2k_3k,99,84,14,80,659,2,I'm not confident in my abilities.,-16,week,1,1,NA,passive,Aspect #2,Contra,-1,5,0,5,-5,-1,-26,-130,0.4,0.8,0,0,2,2.5,-0.25,1,-2,-1
p7u54fcc4q,3,0,65,female,14,employed,2k_3k,99,84,14,80,659,2,I'm not confident that I can deal with negative outcomes.,-29,week,0,1,uncontrollable,passive,Aspect #3,Contra,-1,5,0,5,-5,-1,-26,-130,0.4,0.8,0,0,2,2.5,-0.25,1,-2,-1
p7u54fcc4q,5,-2,65,female,14,employed,2k_3k,99,84,14,80,659,2,The prospect of taking risks makes me feel fearful.,-35,month,0,1,uncontrollable,passive,Aspect #5,Contra,-1,5,0,5,-5,-1,-26,-130,0.4,0.8,0,0,3,2.5,-0.25,1,-2,-1
p8178lhu71,1,1,49,female,13,employed,0_1k,100,94,4,57,198,1,I have always taken the safe route,-50,month,0,1,controllable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-48.666666666666664,-146,0,0.6666666666666666,1,0.6666666666666666,3,3,-0.6666666666666666,1,-2,-1
p8178lhu71,2,-2,49,female,13,employed,0_1k,100,94,4,57,198,1,I'm scared to take a risk,-46,month,0,0,controllable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-48.666666666666664,-146,0,0.6666666666666666,1,0.6666666666666666,3,3,-0.6666666666666666,1,-2,-1
p8178lhu71,3,-1,49,female,13,employed,0_1k,100,94,4,57,198,1,I don't like failure,-50,month,0,1,controllable,passive,Aspect #3,Contra,-1,3,0,3,-3,-1,-48.666666666666664,-146,0,0.6666666666666666,1,0.6666666666666666,3,3,-0.6666666666666666,1,-2,-1
p81792oc4t,1,-2,36,female,12,employed,2k_3k,100,100,0,41,410,2,I am not generally a person to take risks because I consider myself unlucky.,-48,week,0,0,uncontrollable,passive,Aspect #1,Contra,-1,4,0,4,-4,-1,-49.5,-198,0,0,0,0.25,2,2.5,-2,-1,-3,-1
p81792oc4t,2,-2,36,female,12,employed,2k_3k,100,100,0,41,410,2,I avoid taking risks because I don't like the feeling of failure.,-50,month,0,0,uncontrollable,passive,Aspect #2,Contra,-1,4,0,4,-4,-1,-49.5,-198,0,0,0,0.25,3,2.5,-2,-1,-3,-1
p81792oc4t,3,-1,36,female,12,employed,2k_3k,100,100,0,41,410,2,I don't like to take risks because danger does not excite me.,-50,month,0,0,uncontrollable,passive,Aspect #3,Contra,-1,4,0,4,-4,-1,-49.5,-198,0,0,0,0.25,3,2.5,-2,-1,-3,-1
p81792oc4t,4,-3,36,female,12,employed,2k_3k,100,100,0,41,410,2,I avoid risks because they give me an uncomfortable anxiety.,-50,week,0,0,uncontrollable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-49.5,-198,0,0,0,0.25,2,2.5,-2,-1,-3,-1
p876nerobm,1,-1,48,male,15,employed,2k_3k,100,93,14,78,357,6,risks must be assessed thoroughly before action is taken,-1,day,0,0,controllable,active,Aspect #1,Contra,-1,3,1,2,-1,-0.3333333333333333,1.6666666666666667,5,0,0,1,1,1,2,-1.3333333333333333,-1,-2,0
p876nerobm,2,-2,48,male,15,employed,2k_3k,100,93,14,78,357,6,I will take risks when the expected outcome is greater than the loss,10,week,0,0,controllable,active,Aspect #2,Pro,1,3,1,2,-1,-0.3333333333333333,1.6666666666666667,5,0,0,1,1,2,2,-1.3333333333333333,-1,-2,0
p876nerobm,3,-1,48,male,15,employed,2k_3k,100,93,14,78,357,6,I avoid risk when the expected outcome is lesser than the effort put in,-4,week,0,0,controllable,active,Aspect #3,Contra,-1,3,1,2,-1,-0.3333333333333333,1.6666666666666667,5,0,0,1,1,2,2,-1.3333333333333333,-1,-2,0
p8j43n1q2e,1,-1,27,female,14,unemployed,0_1k,70,73,16,67,277,1,I worry about my personal safety,-38,less_reg,0,1,uncontrollable,active,Aspect #1,Contra,-1,4,0,4,-4,-1,-36.5,-146,0.25,0.75,0,0.75,5,5,-1,-1,-1,-1
p8j43n1q2e,2,-1,27,female,14,unemployed,0_1k,70,73,16,67,277,1,I worry about my financial security,-42,less_reg,0,1,uncontrollable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-36.5,-146,0.25,0.75,0,0.75,5,5,-1,-1,-1,-1
p8j43n1q2e,3,-1,27,female,14,unemployed,0_1k,70,73,16,67,277,1,I worry about the safety of my friends and family,-28,less_once,0,0,uncontrollable,passive,Aspect #3,Contra,-1,4,0,4,-4,-1,-36.5,-146,0.25,0.75,0,0.75,6,5,-1,-1,-1,-1
p8j43n1q2e,4,-1,27,female,14,unemployed,0_1k,70,73,16,67,277,1,I worry about being embarrassed,-38,less_reg,1,1,uncontrollable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-36.5,-146,0.25,0.75,0,0.75,5,5,-1,-1,-1,-1
p90o1dab0u,1,-1,57,female,12,employed,1k_2k,97,86,25,73,251,2,"I don't want to lose anything,",-37,less_reg,0,1,NA,NA,Aspect #1,Contra,-1,2,0,2,-2,-1,-41,-82,0,1,NaN,NaN,5,5,-1.5,-1,-2,-1
p90o1dab0u,2,-2,57,female,12,employed,1k_2k,97,86,25,73,251,2,I don't have enough to take a risk and lose it.,-45,less_reg,NA,NA,NA,NA,Aspect #2,Contra,-1,2,0,2,-2,-1,-41,-82,0,1,NaN,NaN,5,5,-1.5,-1,-2,-1
p95594cp0p,1,1,37,male,13,employed,3k_4k,100,100,0,87,328,8,Taking risks is fun because it can be exciting.,41,week,0,1,controllable,active,Aspect #1,Pro,1,4,4,0,4,1,41.25,165,0,1,0.5,0.75,2,2,0.25,1,0,1
p95594cp0p,2,0,37,male,13,employed,3k_4k,100,100,0,87,328,8,Taking risks usually carries a higher reward or outcome.,50,week,0,1,controllable,active,Aspect #2,Pro,1,4,4,0,4,1,41.25,165,0,1,0.5,0.75,2,2,0.25,1,0,1
p95594cp0p,3,0,37,male,13,employed,3k_4k,100,100,0,87,328,8,Taking risks makes life a little more fun.,40,week,0,1,uncontrollable,passive,Aspect #3,Pro,1,4,4,0,4,1,41.25,165,0,1,0.5,0.75,2,2,0.25,1,0,1
p95594cp0p,4,0,37,male,13,employed,3k_4k,100,100,0,87,328,8,Risk is part of the game if you want to be successful.,34,week,0,1,uncontrollable,active,Aspect #4,Pro,1,4,4,0,4,1,41.25,165,0,1,0.5,0.75,2,2,0.25,1,0,1
p98vdnfo6t,1,-3,40,female,15,employed,3k_4k,100,100,80,86,128,1,I try to avoid taking risks because I don't like the feeling of regret that comes with unfavorable outcomes,-38,day,0,0,uncontrollable,active,Aspect #1,Contra,-1,1,0,1,-1,-1,-38,-38,0,0,0,1,1,1,-3,-3,-3,-1
pa0ckrqnqp,2,-1,24,female,22,student,1k_2k,100,100,11,88,246,2,I might lose a lot in the process.,-43,week,1,1,uncontrollable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-31.5,-126,1,0.75,0.25,0.5,2,2,-1,-1,-1,-1
pa0ckrqnqp,3,-1,24,female,22,student,1k_2k,100,100,11,88,246,2,I am unwilling to sacrifice anything.,-24,week,1,0,uncontrollable,passive,Aspect #3,Contra,-1,4,0,4,-4,-1,-31.5,-126,1,0.75,0.25,0.5,2,2,-1,-1,-1,-1
paah0tgdb0,1,-1,30,male,20,employed,3k_4k,96,100,6,59,468,2,I do not like getting hurt.,-16,less_once,0,1,controllable,active,Aspect #1,Contra,-1,5,0,5,-5,-1,-32.8,-164,0,1,1,1,6,3,-1,-1,-1,-1
paah0tgdb0,3,-1,30,male,20,employed,3k_4k,96,100,6,59,468,2,I do not like to experience fear.,-40,week,0,1,controllable,active,Aspect #3,Contra,-1,5,0,5,-5,-1,-32.8,-164,0,1,1,1,2,3,-1,-1,-1,-1
paah0tgdb0,4,-1,30,male,20,employed,3k_4k,96,100,6,59,468,2,I have experienced better results when avoiding risk.,-43,month,0,1,controllable,active,Aspect #4,Contra,-1,5,0,5,-5,-1,-32.8,-164,0,1,1,1,3,3,-1,-1,-1,-1
paah0tgdb0,5,-1,30,male,20,employed,3k_4k,96,100,6,59,468,2,There are few times taking risk is warranted.,-30,month,0,1,controllable,active,Aspect #5,Contra,-1,5,0,5,-5,-1,-32.8,-164,0,1,1,1,3,3,-1,-1,-1,-1
pae1oh4880,1,-3,32,male,16,employed,1k_2k,100,100,0,92,94,0,I try to avoid risks because I'm nervous about possible negative consequences.,-50,week,0,0,uncontrollable,passive,Aspect #1,Contra,-1,1,0,1,-1,-1,-50,-50,0,0,0,0,2,2,-3,-3,-3,-1
paktl8bjj7,1,-2,27,female,18,employed,2k_3k,100,100,38,64,183,2,I avoid taking risks because I work too hard for what I have.,-30,day,0,1,controllable,active,Aspect #1,Contra,-1,2,0,2,-2,-1,-31,-62,0.5,1,1,1,1,1.5,-1.5,-1,-2,-1
paktl8bjj7,2,-1,27,female,18,employed,2k_3k,100,100,38,64,183,2,I avoid taking risks because I have a cautious personality.,-32,week,1,1,controllable,active,Aspect #2,Contra,-1,2,0,2,-2,-1,-31,-62,0.5,1,1,1,2,1.5,-1.5,-1,-2,-1
papbma6ag3,1,-2,37,female,16,selfemployed,1k_2k,100,84,20,78,304,2,I avoid taking risks because I am fearful.,-50,week,0,1,uncontrollable,passive,Aspect #1,Contra,-1,4,0,4,-4,-1,-39,-156,0.25,0.75,0.5,0.5,2,2,-1.75,-1,-2,-1
papbma6ag3,2,-1,37,female,16,selfemployed,1k_2k,100,84,20,78,304,2,I avoid taking risks because I am a mother.,-45,day,0,1,controllable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-39,-156,0.25,0.75,0.5,0.5,1,2,-1.75,-1,-2,-1
papbma6ag3,3,-2,37,female,16,selfemployed,1k_2k,100,84,20,78,304,2,I avoid taking risks because I don't want to take risks.,-32,week,0,0,controllable,active,Aspect #3,Contra,-1,4,0,4,-4,-1,-39,-156,0.25,0.75,0.5,0.5,2,2,-1.75,-1,-2,-1
papbma6ag3,4,-2,37,female,16,selfemployed,1k_2k,100,84,20,78,304,2,I avoid taking risks because I am unlucky.,-29,week,1,1,uncontrollable,passive,Aspect #4,Contra,-1,4,0,4,-4,-1,-39,-156,0.25,0.75,0.5,0.5,2,2,-1.75,-1,-2,-1
pbai7dfvr0,1,0,42,male,20,employed,5k_x,100,97,20,55,252,8,I am willing to take risks when there is a good chance of a reward for doing so.,33,week,0,1,controllable,active,Aspect #1,Pro,1,3,2,1,1,0.3333333333333333,7,21,0.3333333333333333,1,1,1,2,2,-1.3333333333333333,0,-2,1
pbai7dfvr0,2,-2,42,male,20,employed,5k_x,100,97,20,55,252,8,I am willing to take risks if there is minimal chance of harm,10,week,0,1,controllable,active,Aspect #2,Pro,1,3,2,1,1,0.3333333333333333,7,21,0.3333333333333333,1,1,1,2,2,-1.3333333333333333,0,-2,1
pbai7dfvr0,3,-2,42,male,20,employed,5k_x,100,97,20,55,252,8,I don't take stupid risks.,-22,month,1,1,controllable,active,Aspect #3,Contra,-1,3,2,1,1,0.3333333333333333,7,21,0.3333333333333333,1,1,1,3,2,-1.3333333333333333,0,-2,1
pbkjfru1lp,1,1,38,female,16,employed,3k_4k,100,100,0,77,442,3,I think in reasonable terms.,-35,day,0,0,controllable,active,Aspect #1,Contra,-1,5,1,4,-3,-0.6,-28.8,-144,0,0,1,1,1,1,0,1,-1,-1
pbkjfru1lp,4,-1,38,female,16,employed,3k_4k,100,100,0,77,442,3,"I don't want to hurt myself, physically, mentally, or financially.",-47,day,0,0,controllable,active,Aspect #4,Contra,-1,5,1,4,-3,-0.6,-28.8,-144,0,0,1,1,1,1,0,1,-1,-1
pbo5rcjj99,1,-3,35,female,10,employed,5k_x,69,76,57,59,1105,0,"Not at all, i don't take risks i try my best to avoid risks especially when it will bring harm to me or people around me.",-24,week,1,1,uncontrollable,active,Aspect #1,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,2,-2,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because of probability of failure attached to it.,-21,week,1,1,uncontrollable,active,Aspect #2,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,3,-3,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because it makes me fearful and doubtful.,-21,day,0,1,uncontrollable,active,Aspect #3,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,1,2,-2.1,-1,-3,-1
pbo5rcjj99,4,-2,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because it makes me vulnerable most times.,-33,week,1,1,controllable,active,Aspect #4,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,5,-1,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because its mostly definite.,-21,week,0,1,uncontrollable,passive,Aspect #5,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,6,-2,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because its dangerous.,-15,week,1,1,uncontrollable,active,Aspect #6,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,7,-2,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because its very scary.,-27,week,0,1,uncontrollable,active,NA,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,8,-1,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because it affects my psychology negatively.,-18,week,0,1,uncontrollable,active,NA,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,9,-2,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because it is inevitable to bring failure at most or victory on certain times.,-21,week,1,1,controllable,active,NA,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,2,2,-2.1,-1,-3,-1
pbo5rcjj99,10,-3,35,female,10,employed,5k_x,69,76,57,59,1105,0,I don't like taking risks because it upsets and rattles me alot.,-26,day,0,1,uncontrollable,passive,NA,Contra,-1,10,0,10,-10,-1,-22.7,-227,0.5,1,0.2,0.8,1,2,-2.1,-1,-3,-1
pc6644v8tl,1,-1,48,female,13,employed,1k_2k,100,100,0,49,913,0,I am a persone who do not like taking risks. I am uncomfortable with situations in which I do not know what the final outcome will be. I do not like to take chances that things will work out or that I will benefit in the end. I would rather keep to the activities and situations that are familiar whenever possible.,-50,NA,0,1,NA,passive,Aspect #1,Contra,-1,5,1,4,-3,-0.6,-36,-180,0.2,0.6,0.5,0.5,NA,5,-1.6,0,-3,0.6
pc6644v8tl,2,-2,48,female,13,employed,1k_2k,100,100,0,49,913,0,I do not like to fail and if I don't know the end result there is a chance I will fail.,2,year,0,0,uncontrollable,active,Aspect #2,Pro,1,5,1,4,-3,-0.6,-36,-180,0.2,0.6,0.5,0.5,4,5,-1.6,0,-3,0.6
pc6644v8tl,3,-2,48,female,13,employed,1k_2k,100,100,0,49,913,0,I would not want to do something risky and take a chance I would injure myself.,-41,NA,0,0,controllable,NA,Aspect #3,Contra,-1,5,1,4,-3,-0.6,-36,-180,0.2,0.6,0.5,0.5,NA,5,-1.6,0,-3,0.6
pc6644v8tl,4,0,48,female,13,employed,1k_2k,100,100,0,49,913,0,I do not like to take a risk gambling money because I think I would have a very low chance of winning.,-43,less_once,1,1,uncontrollable,active,Aspect #4,Contra,-1,5,1,4,-3,-0.6,-36,-180,0.2,0.6,0.5,0.5,6,5,-1.6,0,-3,0.6
pc6644v8tl,5,-3,48,female,13,employed,1k_2k,100,100,0,49,913,0,I do not like to take risks when it comes to getting a new job. It would worry me that if I tried for another job or position I may dislike it more than my current position.,-48,NA,0,1,controllable,passive,Aspect #5,Contra,-1,5,1,4,-3,-0.6,-36,-180,0.2,0.6,0.5,0.5,NA,5,-1.6,0,-3,0.6
pcq03ude4t,1,-3,43,male,18,employed,5k_x,99,97,64,60,394,6,I am willing to take risks to a point. Risk for purpose not risk for no reason,24,month,0,1,controllable,active,Aspect #1,Pro,1,3,3,0,3,1,21.666666666666668,65,0,1,1,1,3,3,-0.3333333333333333,1,-3,1
pcq03ude4t,2,1,43,male,18,employed,5k_x,99,97,64,60,394,6,For financial gain,25,year,0,1,controllable,active,Aspect #2,Pro,1,3,3,0,3,1,21.666666666666668,65,0,1,1,1,4,3,-0.3333333333333333,1,-3,1
pcq03ude4t,3,1,43,male,18,employed,5k_x,99,97,64,60,394,6,For the thrill,16,month,0,1,controllable,active,Aspect #3,Pro,1,3,3,0,3,1,21.666666666666668,65,0,1,1,1,3,3,-0.3333333333333333,1,-3,1
pcqs85n21b,1,0,43,male,13,employed,2k_3k,100,100,58,89,797,1,I avoid taking risks because people I love depend on me to provide for them.,-50,day,0,1,controllable,active,Aspect #1,Contra,-1,4,0,4,-4,-1,-47.25,-189,0,0.25,1,1,1,1,-1,0,-2,-1
pcqs85n21b,2,-1,43,male,13,employed,2k_3k,100,100,58,89,797,1,I avoid taking risks to ensure the best use of my resources.,-46,day,0,0,controllable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-47.25,-189,0,0.25,1,1,1,1,-1,0,-2,-1
pcqs85n21b,3,-1,43,male,13,employed,2k_3k,100,100,58,89,797,1,I avoid taking risks because it will prevent the need to dig myself out of a hole later.,-47,less_once,0,0,controllable,active,Aspect #3,Contra,-1,4,0,4,-4,-1,-47.25,-189,0,0.25,1,1,6,1,-1,0,-2,-1
pcqs85n21b,4,-2,43,male,13,employed,2k_3k,100,100,58,89,797,1,I avoid taking risks because the rewards are rarely worth the risk of losing too much.,-46,NA,0,0,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-47.25,-189,0,0.25,1,1,NA,1,-1,0,-2,-1
